id,month_name,month,grade,enddate,pollster,samplesize,approve,influence,disapprove
2842,October,10,B+,2021-10-26,Hart Research Associates/Public Opinion Strategies,820,45,0,52
2843,October,10,B,2021-10-26,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2844,October,10,B-,2021-10-27,RMG Research,1200,43,0,53
2845,October,10,B,2021-10-27,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2846,October,10,B,2021-10-28,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2847,October,10,B+,2021-10-28,Harris Poll,1688,43,0,52
2848,October,10,B-,2021-10-30,RMG Research,1200,46,0,49
2849,October,10,B,2021-10-31,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2850,November,11,B,2021-11-01,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2851,November,11,B,2021-11-01,Morning Consult,1996,45,0,51
2852,October,10,B/C,2021-10-31,Redfield & Wilton Strategies,1500,40,0,44
2853,November,11,B+,2021-11-02,YouGov,1303,44,0,51
2854,November,11,B,2021-11-02,Rasmussen Reports/Pulse Opinion Research,1500,44,0,55
2855,November,11,B,2021-11-03,Rasmussen Reports/Pulse Opinion Research,1500,44,0,54
2856,November,11,B,2021-11-04,Rasmussen Reports/Pulse Opinion Research,1500,43,0,55
2857,November,11,C,2021-11-04,SSRS,859,45,0,54
2858,November,11,B+,2021-11-05,Suffolk University,1000,37.8,0,59
2859,November,11,A-,2021-11-04,Emerson College,1000,41.3,0,50.4
2860,November,11,B,2021-11-07,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2861,November,11,B+,2021-11-09,Susquehanna Polling & Research,800,36,0,52
2862,November,11,B-,2021-11-07,RMG Research,1200,44,0,50
2863,November,11,A,2021-11-08,Monmouth University,726,43,0,49
2864,November,11,B/C,2021-11-08,Navigator Research,1003,47,0,50
2865,November,11,B,2021-11-08,Rasmussen Reports/Pulse Opinion Research,1500,40,0,59
2866,November,11,B,2021-11-07,Morning Consult,1998,46,0,51
2867,November,11,B,2021-11-09,Rasmussen Reports/Pulse Opinion Research,1500,40,0,59
2868,November,11,B+,2021-11-09,YouGov,1258,45,0,49
2869,November,11,A+,2021-11-10,ABC News/The Washington Post,882,38,0,57
2870,November,11,B,2021-11-10,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2871,November,11,B-,2021-11-09,RMG Research,1200,40,0,55
2872,November,11,B,2021-11-11,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2873,November,11,A/B,2021-11-12,The Winston Group,1000,45,0,47
2874,November,11,B,2021-11-14,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2875,November,11,A-,2021-11-15,Quinnipiac University,1262,38,0,53
2876,November,11,B,2021-11-15,Rasmussen Reports/Pulse Opinion Research,1500,41,0,57
2877,November,11,,2021-11-14,The Bullfinch Group,1000,44,0,53
2878,November,11,B,2021-11-15,Morning Consult,1998,44,0,53
2879,November,11,C/D,2021-11-16,McLaughlin & Associates,1000,42,0,56
2880,November,11,B/C,2021-11-18,Echelon Insights,839,47,0,51
2881,November,11,B+,2021-11-16,YouGov,1299,43,0,51
2882,November,11,B,2021-11-16,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2883,November,11,B/C,2021-11-15,Redfield & Wilton Strategies,1500,37,0,46
2884,November,11,B-,2021-11-16,RMG Research,1200,41,0,53
2885,November,11,A,2021-11-17,Beacon Research/Shaw & Company Research,1003,44,0,54
2886,November,11,B,2021-11-17,Rasmussen Reports/Pulse Opinion Research,1500,41,0,59
2887,November,11,B,2021-11-18,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2888,November,11,B+,2021-11-18,HarrisX,2787,44,0,45
2889,November,11,A,2021-11-19,Marist College,969,43,0,50
2890,November,11,B-,2021-11-18,RMG Research,1200,44,0,52
2891,November,11,B+,2021-11-19,YouGov,1305,44,0,53
2892,November,11,B,2021-11-21,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2893,November,11,,2021-11-22,"Fabrizio, Lee & Associates/Impact Research",1500,41,0,57
2894,November,11,C+,2021-11-20,American Research Group,993,44,0,50
2895,November,11,A-,2021-11-21,Public Opinion Strategies,1000,47,0,53
2896,November,11,B/C,2021-11-22,Navigator Research,1000,43,0,54
2897,November,11,B,2021-11-22,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2898,November,11,B,2021-11-22,Morning Consult,1999,44,0,52
2899,November,11,B,2021-11-23,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2900,November,11,B+,2021-11-23,YouGov,1249,45,0,50
2901,November,11,B-,2021-11-23,RMG Research,1200,43,0,52
2902,November,11,A/B,2021-11-24,The Winston Group,1000,42,0,47
2903,November,11,B,2021-11-28,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2904,November,11,B,2021-11-29,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2905,November,11,A-,2021-11-29,Trafalgar Group,1082,36.3,0,59.1
2906,November,11,B+,2021-11-30,YouGov,1272,44,0,50
2907,November,11,B,2021-11-30,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2908,November,11,B,2021-11-30,Morning Consult,18914,45,0,52
2909,November,11,B-,2021-11-30,RMG Research,1200,43,0,52
2910,December,12,,2021-12-01,Cor Services,523,42,0,51
2911,December,12,B,2021-12-01,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2912,December,12,B,2021-12-02,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2913,December,12,B+,2021-12-02,Harris Poll,1989,45,0,51
2914,December,12,B-,2021-12-03,RMG Research,1200,46,0,48
2915,December,12,A,2021-12-06,Marist College,1062,43,0,51
2916,December,12,B,2021-12-05,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2917,December,12,B,2021-12-06,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2918,December,12,A,2021-12-06,Monmouth University,753,40,0,50
2919,December,12,B/C,2021-12-06,Navigator Research,1000,45,0,52
2920,December,12,B,2021-12-06,Morning Consult,2000,45,0,51
2921,December,12,B/C,2021-12-05,Redfield & Wilton Strategies,1500,37,0,45
2922,December,12,B+,2021-12-07,YouGov,1265,42,0,53
2923,December,12,B/C,2021-12-09,Schoen Cooperman Research,800,46,0,51
2924,December,12,B,2021-12-07,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2925,December,12,B,2021-12-08,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2926,December,12,B+,2021-12-07,HarrisX,926,45,0,50
2927,December,12,B-,2021-12-08,RMG Research,1200,45,0,49
2928,December,12,B,2021-12-09,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2929,December,12,B-,2021-12-10,RMG Research,1200,41,0,53
2930,December,12,C,2021-12-12,SSRS,,48,0,52
2931,December,12,B,2021-12-12,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2932,December,12,B,2021-12-13,Rasmussen Reports/Pulse Opinion Research,1500,41,0,57
2933,December,12,B/C,2021-12-13,Echelon Insights,1020,48,0,51
2934,December,12,B+,2021-12-13,YouGov,1163,42,0,54
2935,December,12,B,2021-12-13,Morning Consult,1998,46,0,51
2936,December,12,A,2021-12-13,Marist College,1310,42,0,55
2937,December,12,B,2021-12-14,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2938,December,12,B+,2021-12-14,YouGov,1267,43,0,51
2939,December,12,A,2021-12-14,Beacon Research/Shaw & Company Research,1002,47,0,51
2940,December,12,B,2021-12-15,Rasmussen Reports/Pulse Opinion Research,1500,40,0,58
2941,December,12,B,2021-12-16,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2942,December,12,B-,2021-12-15,RMG Research,1200,42,0,52
2943,December,12,B/C,2021-12-17,John Zogby Strategies/EMI Research Solutions,777,46.3,0,52.1
2944,December,12,B,2021-12-19,Rasmussen Reports/Pulse Opinion Research,1500,41,0,57
2945,December,12,B-,2021-12-17,RMG Research,1200,41,0,53
2946,December,12,B,2021-12-20,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2947,December,12,B,2021-12-19,InsiderAdvantage,750,41,0,58
2948,December,12,B/C,2021-12-18,Redfield & Wilton Strategies,1500,41,0,44
2949,December,12,C+,2021-12-20,American Research Group,993,46,0,49
2950,December,12,B-,2021-12-20,Change Research,1895,44,0,56
2951,December,12,B,2021-12-20,Morning Consult,1999,43.5,0,52.5
2952,December,12,B+,2021-12-21,YouGov,1315,42,0,50
2953,December,12,A-,2021-12-21,Trafalgar Group,1073,40.4,0,55.9
2954,December,12,B,2021-12-21,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2955,December,12,B,2021-12-22,Rasmussen Reports/Pulse Opinion Research,1500,41,0,57
2956,December,12,B-,2021-12-22,Zogby Analytics,1311,49.7,0,48.4
2957,December,12,B-,2021-12-22,RMG Research,1200,41,0,53
2958,December,12,B,2021-12-26,Rasmussen Reports/Pulse Opinion Research,1500,40,0,58
2959,December,12,B,2021-12-27,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2960,December,12,B,2021-12-28,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2961,December,12,B,2021-12-29,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2962,December,12,B,2021-12-29,Morning Consult,2000,43,0,54
2963,December,12,B,2021-12-30,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2964,December,12,B+,2021-12-30,Suffolk University,1000,40.2,0,54.3
